object_id,Abca7,Aldh1a2,Apoe,Atad2,Atm,Aurkb,Bad,Bax,Bbc3,Bcl2,Bik,Bmp3,Bmp4,Bub1,Casp3,Casp9,Ccnb2,Ccne2,Cdc25c,Cdca2,Cdca3,Cdca7,Cdh1,Cdh11,Cdh2,Cdh5,Cdh6,Cdk1,Cdx1,Cdx2,Cdx4,Cenpf,Cenpu,Cer1,Chek1,Chst8,Ckap2,Cldn5,Cldn6,Cldn7,Clu,Col1a2,Cxcl12,Cxcr4,Cyp26a1,Diablo,Dlgap5,Dll1,Dmrt2,Dtl,Eef2,Elavl3,Emcn,Eogt,Eomes,Epha5,Esam,Evx1,Evx1os,Fabp7,Fap,Fbxo15,Fen1,Fgf17,Fgf4,Fgf8,Fgf9,Fgfbp3,Fgfr1,Foxa2,Foxc1,Foxc2,Foxd2,Foxd2os,Fst,Gadd45g,Gata2,Gata3,Gata4,Gata6,Gbx2,Gdf3,Gins2,Gtse1,Hand1,Hand2,Hells,Hes3,Hes7,Hmox1,Hoxaas3,Hoxb1,Hoxb6,Hoxb9,Hoxc10,Hoxc6,Hoxc8,Hoxd1,Hspb2,Icam2,Ifng,Igf1,Igfbp4,Igfbp5,Il6,Irx3,Isl1,Itgam,Itih5,Kdr,Kif11,Kif20b,Kif2c,Krt19,L1td1,Lamb1,Lfng,Lhx1,Lrrtm3,Mcm2,Mcm4,Mcm6,Mdm2,Meox1,Meox2,Mesp1,Mesp2,Mest,Mixl1,Mki67,Mmp2,Mmp9,Morc1,Msgn1,Msh2,Myocd,Nanog,Nasp,Ncam1,Ncapd2,Nepn,Nfe2l2,Nfkb1,Ngfr,Nkx1-2,Notch1,Notch2,Noto,Notum,Nrcam,Nrp2,Nuf2,Nusap1,Pax6,Pbx1,Pcdh8,Pecam1,Peg10,Pgm5,Phlda1,Pim2,Pimreg,Plat,Pold3,Pou5f1,Prrx1,Rab3il1,Rad51ap1,Rfc2,Rfx4,Rnf213,Rpa2,Rrm1,Rspo3,Scube2,Sfrp1,Shh,Slbp,Smc4,Snai1,Snai2,Snai3,Snap91,Sox1,Sox17,Sox18,Sox2,Sox21,Sox9,T,Tacc3,Tagln2,Tbx6,Tcf3,Tek,Tfap2c,Tgfb1,Thy1,Tmpo,Tnf,Top2a,Tpx2,Trh,Triml1,Trp53,Twist1,Twist2,Twsg1,Ubr7,Ung,Utf1,Vwf,Was,Wnt3a,Wnt5a,Wnt5b,Zeb1,Zeb2,Zfp42
66fea784dc5a6e178c0c24fd,0,1,0,0,1,0,1,11,0,0,0,1,0,0,10,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,1,0,1,0,5,1,1,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,10,4,0,1,0,0,11,0,0,1,0,0,0,0,0,0,26,6,7,0,2,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,12,0,0,3,3,0,0,0,0,12,2,0,1,0,0,0,0,0,0,0,0,0,10,8,0,5,0,0,0,0,20,0,7,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c24fe,1,0,2,0,1,2,0,10,1,0,0,0,0,0,11,0,0,0,1,1,2,1,0,2,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,1,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,13,5,1,0,0,0,22,1,0,1,0,0,0,1,0,0,43,12,6,0,0,0,1,0,4,1,2,0,0,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,3,0,0,0,0,17,0,8,3,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0
66fea784dc5a6e178c0c24ff,0,0,0,0,0,0,0,4,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,2,0,0,0,0,6,0,2,3,0,0,0,0,0,0,18,2,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,10,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,9,5,0,2,0,0,0,0,9,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2500,0,0,14,0,1,3,0,22,1,0,0,1,0,2,8,0,0,0,0,3,0,3,0,0,3,0,0,22,0,0,0,0,1,0,1,0,0,3,0,0,0,6,3,0,0,1,1,1,1,3,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,6,1,0,1,2,0,1,1,0,0,0,3,3,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,23,9,0,0,0,1,0,1,0,0,3,0,0,3,0,0,0,4,1,12,1,2,2,0,0,22,0,4,11,0,1,0,1,0,0,35,7,6,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,0,5,0,0,0,0,0,0,1,0,14,0,0,1,1,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,3,0,21,5,0,2,1,0,0,0,19,0,20,4,0,1,0,1,0,1,0,0,0,1,1,0,1,0,2,0,2
66fea784dc5a6e178c0c2501,0,1,0,0,0,1,0,5,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,7,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c2502,0,0,2,0,0,3,0,15,0,1,1,0,0,1,7,0,0,0,1,4,1,1,0,2,5,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,1,7,4,0,0,3,2,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,4,1,9,1,2,1,0,0,25,0,5,9,1,1,0,3,0,0,34,6,6,0,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,2,0,17,0,0,1,1,1,0,0,0,17,2,1,0,0,0,0,0,0,0,0,0,0,9,15,0,6,1,0,0,0,20,0,18,5,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0
66fea784dc5a6e178c0c2503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2504,0,1,2,0,1,2,0,21,1,1,0,0,0,1,14,0,0,0,0,0,2,0,0,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,2,1,0,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,9,1,20,1,2,3,0,0,39,0,8,1,0,0,0,0,0,0,58,10,3,0,1,1,1,0,2,0,0,1,0,3,1,0,0,0,2,0,10,0,3,1,2,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,0,0,0,3,0,14,11,0,3,1,1,1,0,14,0,17,9,0,0,0,3,0,2,1,3,0,0,0,0,0,0,1,1,0
66fea784dc5a6e178c0c2505,0,0,2,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,24,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,12,2,0,2,0,0,8,0,3,0,0,0,0,0,0,0,17,6,2,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,1,0,0,0,0,9,0,4,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1
66fea784dc5a6e178c0c2506,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,1,3,0,0,0,0,0,0,5,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2507,0,0,3,1,0,0,0,8,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,5,0,1,1,0,0,4,0,0,1,0,0,0,1,0,0,13,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,7,4,0,1,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66fea784dc5a6e178c0c2508,0,3,1,1,0,1,0,9,0,0,0,0,0,0,9,0,1,0,0,1,0,1,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,2,3,28,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,2,0,2,0,0,13,0,1,0,0,0,0,0,0,0,23,6,3,0,0,1,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,10,0,0,2,0,0,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0,0,8,12,0,2,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
66fea784dc5a6e178c0c2509,0,5,5,4,2,0,0,19,0,2,0,3,0,1,20,0,0,1,0,4,1,4,0,4,3,0,1,16,0,0,0,0,1,0,2,0,0,0,0,0,0,1,8,1,1,1,1,0,0,4,34,0,2,1,0,1,1,0,0,0,3,0,3,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,11,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,4,32,0,0,6,0,0,41,0,5,10,0,0,0,3,0,0,66,16,13,0,0,1,0,0,3,0,1,0,0,5,1,1,0,2,0,0,3,0,5,0,3,1,0,0,1,3,1,26,0,1,4,3,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,14,27,0,5,0,0,0,0,26,0,15,0,0,0,0,6,0,5,1,5,0,0,0,1,1,1,1,1,0
66fea784dc5a6e178c0c250a,0,3,3,1,1,2,0,22,0,2,0,2,0,0,15,0,0,1,0,4,3,4,0,3,2,0,0,16,0,0,0,0,0,1,2,0,2,0,0,0,1,0,5,0,0,1,4,1,1,5,47,0,0,0,0,0,2,0,0,0,1,0,6,0,1,0,0,1,1,0,1,2,0,0,3,0,0,0,1,0,1,0,2,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,7,3,34,4,2,1,0,0,37,0,3,8,0,0,0,5,0,0,67,12,14,0,0,1,0,0,1,2,1,0,0,5,0,1,0,1,0,1,4,1,4,0,4,3,0,0,0,2,0,29,0,0,2,1,0,2,0,0,29,3,3,0,0,0,0,0,1,0,0,1,0,17,28,0,2,0,0,0,0,31,1,29,9,0,0,0,4,0,2,1,8,0,0,0,0,0,1,2,0,0
66fea784dc5a6e178c0c250b,1,0,2,0,0,4,0,24,0,0,0,2,0,4,10,0,1,0,1,4,3,1,0,1,1,0,0,18,0,0,0,4,1,0,0,0,2,0,0,0,0,1,2,0,0,4,4,7,0,0,33,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,2,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,1,17,3,0,4,0,0,41,0,6,2,0,0,0,1,0,0,52,9,5,0,2,0,1,0,1,1,2,1,0,1,1,2,0,1,0,0,8,0,1,0,1,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,16,4,1,0,0,0,0,0,0,0,0,3,0,21,15,0,7,0,0,1,0,18,1,18,6,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c250c,0,1,2,3,0,3,0,13,0,1,0,2,0,2,12,0,0,0,3,3,4,2,0,1,5,0,0,21,0,0,1,1,2,0,0,0,2,0,0,0,0,6,3,0,0,0,2,8,3,0,28,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,7,0,15,7,1,3,0,0,31,0,6,6,0,0,1,0,0,0,46,7,11,0,0,2,0,0,3,2,0,0,0,5,1,2,0,1,0,0,7,2,3,0,2,0,0,0,0,3,0,18,0,0,1,2,0,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,1,19,18,1,3,0,0,0,0,31,0,18,8,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1,0,0
66fea784dc5a6e178c0c250d,0,1,4,0,1,1,0,11,0,1,0,1,0,4,15,1,0,0,1,2,2,2,0,0,1,0,0,17,0,0,0,1,1,0,1,0,1,0,0,0,0,1,2,0,0,3,1,0,0,6,31,0,0,0,0,0,2,0,0,0,3,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,8,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,3,0,28,1,0,2,0,0,31,1,0,4,0,0,0,0,1,0,50,16,11,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,0,0,5,0,2,1,2,2,0,0,0,1,1,14,0,1,2,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2,0,17,12,0,6,1,0,0,1,33,0,24,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
66fea784dc5a6e178c0c250e,0,0,3,0,0,0,0,5,0,0,1,1,0,0,15,0,1,0,0,0,0,1,0,0,2,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,1,17,3,3,2,1,0,17,0,0,2,0,0,1,3,0,0,38,3,2,0,0,1,0,0,1,1,0,0,0,2,0,1,0,2,0,0,7,0,1,0,0,0,0,0,0,1,1,8,0,0,2,2,1,0,2,0,7,0,1,0,0,0,0,0,1,0,0,0,0,10,9,0,4,0,0,0,0,16,0,9,0,0,0,1,3,0,2,1,4,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2510,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2511,0,0,4,4,2,1,0,12,0,1,0,0,0,0,5,0,0,0,2,4,0,1,0,0,1,0,0,7,0,0,0,1,1,0,2,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,13,3,0,0,0,0,34,0,4,7,0,0,0,3,0,0,46,11,4,0,0,2,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,4,1,0,0,1,3,0,11,0,0,0,0,0,0,0,0,9,4,1,1,0,0,0,0,1,0,0,0,0,8,9,0,1,0,0,0,0,14,0,17,1,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2512,0,1,1,4,0,1,0,12,0,1,0,1,0,1,7,0,0,0,0,1,0,1,0,0,2,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,3,2,1,18,0,2,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,3,15,6,1,2,0,0,13,1,1,2,0,0,0,1,0,0,41,7,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,2,0,1,0,0,1,0,13,0,1,0,5,0,0,0,0,19,1,0,0,0,0,2,0,0,0,0,0,0,4,19,0,2,0,0,0,1,20,0,6,2,0,0,1,0,0,1,1,7,0,0,0,0,0,0,0,3,0
66fea784dc5a6e178c0c2513,0,1,1,1,0,2,1,21,0,1,0,0,0,2,15,0,0,0,1,7,1,1,0,0,2,0,1,12,0,0,0,0,2,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,2,1,41,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,1,6,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,5,1,24,1,1,3,0,0,40,0,3,7,0,0,0,0,0,0,42,7,4,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,4,0,1,0,0,1,1,1,0,4,1,23,0,0,1,3,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,2,0,23,16,0,3,0,0,0,0,24,0,24,4,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c2516,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,1,0,0,0,0,2,1,0,0,3,0,0,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,0,0,1,1,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,18,3,0,1,0,0,22,0,5,4,0,0,0,2,1,0,35,4,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,1,0,10,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,3,0,12,10,0,1,0,0,0,0,12,0,5,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c2517,0,1,1,3,1,2,0,17,0,2,0,0,0,2,6,0,0,0,0,4,4,2,0,1,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,0,2,5,3,33,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,1,12,5,0,3,0,0,25,0,2,3,0,0,0,1,0,0,39,13,8,0,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,0,0,3,0,3,2,2,0,0,3,0,18,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,8,0,0,0,0,14,0,17,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,0
66fea784dc5a6e178c0c2518,0,0,1,1,2,1,0,20,0,0,1,1,0,2,8,0,0,0,1,2,1,0,0,0,2,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,5,3,1,25,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,1,1,0,3,2,0,2,1,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,4,0,9,1,1,0,0,0,14,0,0,3,0,0,1,2,0,0,26,5,6,0,0,0,0,0,0,1,3,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,1,9,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,1,0,0,0,0,14,0,5,3,0,0,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0
66fea784dc5a6e178c0c2519,1,0,0,0,0,1,0,9,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,1,0,2,0,2,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,1,1,0,0,17,0,0,1,0,0,0,2,0,0,30,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,9,0,0,0,1,1,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,5,9,0,2,0,0,0,0,11,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c251a,1,0,5,5,0,1,0,27,0,1,0,0,1,2,14,0,0,0,1,1,0,0,0,2,0,0,0,10,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,1,0,2,1,1,0,4,30,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,7,2,22,0,4,3,0,0,26,0,3,15,1,0,0,0,0,0,60,4,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,20,0,0,5,5,0,0,0,0,21,0,1,1,0,0,1,0,0,0,0,5,0,19,21,0,3,0,0,0,0,20,0,25,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
