object_id,Ada,Add3,Adh6a,Agr2,Ahnak,Aldh1b1,Aldob,Alpi,Ang4,Anxa1,Anxa10,Anxa13,Anxa5,Apoa1,Apoa4,Apob,Apobec1,Apoc2,Atf5,Axin2,Basp1,Btc,Cavin3,Ccdc71l,Cck,Ccl25,Ccn2,Ccna2,Cdca7,Chga,Chgb,Clca1,Clca3b,Clps,Clu,Cpe,Cps1,Cryab,Cyp2c29,Dclk1,Egfr,F3,Fabp1,Fcgbp,Fos,GFP,Gkn3,Gstm1,Gstm3,Gstt1,Guca2a,H4c9,Hepacam2,Hook1,Ier3,Il18,Il1rn,Insm1,Itln1,Jaml,Junb,Kcne3,Klf4,Lgals3,Lgr5,Lor,Ly6a,Ly6d,Lypd8,Lyz1,Mal,Mki67,Mmp7,Msln,Muc2,Myb,Ndrg1,Neurod1,Neurog3,Nlrp6,Npc1l1,Nt5e,Nupr1,Olfm4,Pclaf,Pclo,Pcsk1,Pigr,Plat,Plaur,Pmepa1,Ppp1r1b,Prap1,Prxl2a,Pycard,Rab3c,Rbp2,Reg1,Reg3a,Reg3b,Reg3g,Reg4,Rgcc,Rhoc,Rnase1,Rps23,S100a7a,S100g,Scg2,Sct,Selenom,Serpinb9b,Sis,Slc12a2,Slc15a1,Slc28a2,Slc2a2,Slc2a5,Slc5a1,Slc7a7,Slc7a8,Slc7a9,Smim24,Smoc2,Spink4,Sprr1a,Sptssb,Sqstm1,Sult6b2,Tac1,Tff3,Tm4sf20,Tm4sf4,Tph1,Tuba1a,Txndc5,Vim,Yap1,Zfp36l2,Zg16
4374,0,0,0,0,11,0,0,0,0,2,1,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
4375,2,1,0,0,26,1,0,0,0,1,7,0,1,0,21,13,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,2,9,0,0,5,0,1,0,0,0,0,0,1,1,5,1,1,0,2,0,5,0,5,8,1,0,0,0,1,0,0,1,0,14,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,28,0,0,0,0,0,1,0
4376,0,0,0,0,21,0,0,0,0,6,6,0,0,3,1,16,1,0,1,0,1,9,0,0,0,0,5,0,0,0,0,0,0,1,37,4,0,2,0,0,10,128,0,0,3,0,0,0,0,0,0,0,0,1,12,0,3,0,0,0,11,0,0,11,0,0,0,0,0,1,0,0,0,60,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,10,0,0,1,0,35,2,0,0,0,0,0,1
4377,0,0,0,0,51,0,0,0,0,3,3,0,1,0,0,57,0,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,20,13,0,1,0,0,6,192,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,2,7,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0
4378,0,0,0,0,53,0,0,0,0,11,12,0,0,0,0,26,0,0,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,21,4,0,0,0,0,9,42,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,1,1,1,7,0,1,0,0,0,1,0,0,0,47,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0
4379,30,0,0,0,6,0,8,0,0,0,7,1,0,2,22,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,22,0,0,0,0,0,0,4
438,0,0,0,0,40,0,0,0,0,1,1,0,0,0,0,26,0,0,4,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,39,42,2,0,0,0,5,72,0,0,0,0,3,1,0,0,0,0,0,1,7,0,0,0,1,0,10,0,1,1,0,0,1,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,1,1,0,0,1,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,4,0,0
4380,3,1,0,0,108,1,0,0,0,2,17,1,2,1,0,57,1,0,0,0,4,8,1,5,0,0,1,0,5,1,0,0,1,0,1,27,2,0,3,0,8,12,0,0,15,0,0,1,0,0,0,0,1,1,7,0,0,0,1,0,27,0,11,28,0,48,0,0,1,0,0,0,0,104,0,2,0,2,0,0,3,9,0,1,1,0,1,5,1,1,10,0,0,4,3,1,2,0,0,4,5,0,0,4,1,1,0,0,1,0,0,5,0,2,0,2,1,0,1,0,0,0,0,0,0,2,1,17,2,0,2,0,226,1,0,0,1,1,1,0
4381,13,2,0,0,8,0,5,0,0,0,11,1,0,1,4,5,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,20,0,0,0,0,0,0,0,0,6,1,0,0,1,0,7,0,2,3,0,0,0,0,0,0,0,0,0,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,116,0,0,0,0,1,2,0
4382,1,0,0,0,55,0,0,0,0,4,0,0,0,0,0,15,0,0,5,0,2,2,1,0,0,0,15,0,0,0,0,0,0,0,20,20,2,0,0,0,2,100,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,2,1,1,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0
4383,0,1,0,0,32,0,0,0,0,1,4,1,0,1,0,9,0,1,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,5,6,1,1,0,0,2,0,0,0,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,9,7,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,61,0,0,0,1,2,3,0
4384,0,0,0,0,83,0,1,0,0,6,4,1,0,0,0,20,0,0,5,0,6,3,0,0,0,0,32,0,1,0,0,0,0,0,21,15,0,0,1,0,2,29,0,0,6,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,16,0,6,3,1,4,0,0,0,0,0,0,0,83,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,4,0,0
4385,1,0,0,1,13,1,6,0,0,0,10,0,0,4,2,2,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,18,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,0,6,0,0,2,2,50,0,0,1,0,1,1,72
4386,19,0,0,0,3,0,19,0,0,0,0,0,0,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1
4387,2,0,0,0,8,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0
4388,0,2,0,0,6,1,18,0,0,1,6,4,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,14,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,4,0
4389,7,0,0,0,11,0,0,0,0,0,13,0,0,0,5,6,1,3,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4,0,6,15,0,22,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,43,0,0,0,0,1,3,0
439,0,1,0,0,34,0,7,0,0,3,6,2,0,0,13,8,0,0,4,0,3,4,0,0,0,0,1,1,2,0,0,0,0,0,8,3,0,0,0,1,6,26,0,0,2,0,1,0,0,0,0,0,0,1,21,0,1,0,1,0,8,0,5,28,1,0,0,0,0,1,0,0,0,75,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,2,0,0,1,0,3,0,1,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,3,0,0,2,0,109,0,1,0,0,2,0,0
4390,0,0,0,1,8,0,0,0,0,10,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4391,0,0,0,1,48,0,3,0,0,1,4,4,0,0,2,12,0,0,3,0,2,14,0,2,0,0,2,0,0,0,0,0,0,0,6,1,0,1,0,0,3,112,0,0,13,0,1,0,0,0,0,0,0,1,14,1,3,0,0,0,19,0,7,10,0,0,0,0,0,1,0,0,0,65,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,0,19,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,86,0,0,0,1,0,2,0
4392,0,0,1,0,63,0,0,0,1,0,0,0,1,0,0,35,0,0,0,0,1,3,0,2,0,0,137,0,1,0,0,0,0,1,128,28,0,1,0,0,12,254,0,0,22,0,1,0,0,0,0,0,0,0,24,0,0,0,1,0,8,0,0,6,1,3,0,0,0,0,0,0,0,86,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,2,0,0,0,2,1,0,0,0,2,0,0
4393,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,90,0,0,0,0,18,0,3,0,0,0,96,0,0,3,0,6,8,0,1,0,0,34,0,0,0,0,0,0,0,109,21,0,0,1,0,6,288,0,0,8,0,0,0,0,0,0,0,0,2,22,1,0,0,1,0,11,0,0,0,1,1,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,1,0,2,1,0,0,1,0,0,2,0,0,4,0,2,0,0,0,0,0,3,1,2,0,0,0,0,2,1,0,0,1,0,0,3,1,13,0,0,0,0,4,0,0,0,0,1,1,0
4395,4,3,0,0,205,0,0,0,1,0,8,1,0,0,0,17,0,1,4,0,3,38,0,0,0,0,10,0,1,0,0,0,0,0,24,22,3,0,0,0,9,52,0,0,9,0,1,0,0,0,0,0,0,2,14,2,0,0,0,0,23,0,9,10,0,9,0,0,0,1,0,0,0,149,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,1,9,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,2,0,0,1,3,5,0
4396,0,0,0,0,45,0,0,0,0,2,0,0,0,0,0,22,0,0,3,0,0,1,0,0,0,0,30,1,1,0,0,0,0,1,13,17,0,0,0,0,3,103,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,1,0,0
4397,0,0,0,0,60,0,0,0,0,15,1,1,1,0,0,22,0,0,8,0,3,1,0,0,0,0,14,0,0,0,0,0,0,1,14,5,0,0,0,0,4,141,0,1,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,1,0,1,6,0,0,0,0,0,0,0,1,0,21,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,3,0,0,22,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0
4398,8,0,0,0,3,0,12,1,0,0,8,1,0,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,1
4399,3,0,0,0,132,0,0,0,0,1,6,0,0,0,0,25,0,0,3,0,6,4,0,1,0,0,2,0,0,0,0,0,0,1,61,35,0,0,0,0,4,156,0,0,8,0,0,1,0,0,0,0,0,1,6,1,2,0,2,0,20,0,7,1,1,1,0,0,0,0,0,1,0,101,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,10,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,10,0,0,1,0,0,0,0,0,0,0,0,1,2,28,0,0,1,0,1,0,0,0,0,2,0,0
44,0,0,0,0,30,0,0,0,0,1,1,0,0,0,1,27,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,25,28,0,0,0,0,0,15,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,0,2,3,0,4,0,1,0,0,1,0,0,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0
440,2,0,1,0,32,1,1,0,0,44,3,0,0,1,0,15,0,0,1,0,2,3,0,2,0,0,0,0,2,0,0,0,0,1,5,19,0,1,0,0,5,86,0,0,15,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,4,0,1,17,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,10,1,0,0,0,1,0,1
4400,1,0,0,0,133,0,0,0,0,4,17,2,0,0,0,35,0,0,4,0,1,13,0,0,0,0,16,0,0,0,0,0,0,3,30,30,0,0,0,0,27,481,0,0,5,0,2,1,0,0,0,0,0,2,42,0,4,1,1,0,20,0,1,24,0,1,0,1,0,0,0,0,0,254,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,4,0,1,3,1,0,1,3,0,0,4,1,0,0,0,5,0,0,0,0,0,5,0,7,0,0,0,0,0,1,0,1,0,0,0,0,1,12,0,1,3,0,7,0,0,0,1,1,2,0
4401,7,0,0,0,15,0,0,0,0,1,0,2,0,0,2,10,0,0,5,0,0,2,0,4,0,0,5,0,1,0,0,0,0,0,3,3,0,0,0,0,4,12,0,0,3,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,16,5,0,57,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,154,0,0,0,0,0,2,0
4402,2,0,0,0,79,0,0,0,0,2,0,2,0,0,0,8,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,9,0,3,12,0,0,0,0,1,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,12,0,0,0,0,1,0,0
4403,2,0,0,0,70,0,0,0,0,5,7,0,0,1,1,50,0,0,1,0,2,7,0,0,0,0,23,0,1,1,0,0,1,2,118,15,0,0,1,0,10,359,0,1,28,0,2,0,0,0,0,0,0,2,47,0,0,0,1,0,39,0,2,14,0,8,1,1,0,0,2,0,0,196,0,1,0,1,1,0,0,5,0,2,0,0,0,0,0,0,4,0,20,8,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,0,1,1,0,0,0,0,1,1,0,0,1,1,8,1,0,0,0,14,0,0,2,0,1,0,0
4404,1,0,0,0,46,0,0,0,0,10,1,1,0,0,1,12,1,0,1,0,2,2,0,0,0,0,10,0,0,0,0,0,0,0,92,18,0,2,0,0,10,48,0,0,3,0,0,0,1,0,0,0,0,0,18,1,0,0,1,0,15,0,0,5,1,0,1,0,0,0,0,0,0,64,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20,0,0,1,0,1,0,0,0,0,0,1,0
4405,0,1,0,0,40,0,1,0,0,3,6,2,0,0,0,9,0,0,1,0,0,12,0,1,0,1,6,0,0,0,0,0,0,1,4,8,3,0,0,0,9,95,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,8,0,2,6,0,8,0,4,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,10,0,0,0,0,1,1,0
4406,0,0,0,0,19,0,0,0,0,4,9,0,1,0,7,8,0,0,0,0,2,1,0,1,0,0,78,0,0,0,0,0,0,0,2,14,1,0,0,0,11,3,0,0,3,0,1,0,0,0,0,0,0,1,13,0,0,2,3,0,1,0,0,8,0,0,1,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,2,0,0
4407,32,0,0,0,36,0,2,0,0,0,10,0,0,1,0,24,0,0,0,0,0,1,0,2,0,0,25,0,0,0,0,0,0,1,38,2,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,5,0,4,32,0,0,0,0,7,2,0,0,0,35,0,3,1,0,0,0,0,18,0,1,2,0,0,1,0,0,4,0,7,11,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,0,0,14,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,33,0,0,2,0,211,0,1,1,0,0,3,0
4408,1,1,0,0,6,0,18,0,0,0,7,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,1,2,0,2,0,0,0,3,0,0,19,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,34,1,0,0,2,1,1,0
4409,0,0,0,0,61,0,0,0,0,0,1,0,0,0,0,7,0,0,4,1,1,3,0,0,0,0,34,0,0,0,0,0,0,1,16,6,0,0,0,0,2,43,0,0,10,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,7,0,1,3,0,4,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,0,1,0,1,1,0,0
441,0,0,0,0,58,0,0,0,0,8,3,2,0,0,0,25,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,57,28,0,0,0,0,4,262,0,0,1,0,1,1,0,0,0,0,0,0,8,0,0,0,2,0,10,1,4,3,2,0,0,0,0,1,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,0,1,7,0,0,4,0,0,0,0,1,0,3,1,0
4410,0,1,0,0,12,0,0,0,0,3,1,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,3,0,2,0,0,0,0,0,2,5,0,0,0,0,2,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
4411,0,0,0,0,66,0,0,0,0,2,0,4,1,0,0,6,1,0,2,0,6,2,0,1,0,0,41,0,4,0,0,0,0,0,0,0,0,1,0,0,5,22,0,0,2,0,2,1,0,0,0,0,0,1,21,0,0,0,0,0,6,2,5,15,0,0,0,0,0,2,0,2,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,23,0,0,0,0,4,0,1
4412,1,0,0,0,39,0,0,0,0,26,15,2,0,1,0,43,0,1,0,0,1,4,0,1,0,0,13,0,3,0,0,0,0,0,3,15,2,0,0,0,11,111,0,0,7,0,3,0,1,0,0,0,0,1,17,0,0,0,7,0,4,0,0,12,1,6,5,0,0,0,0,0,0,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,2,7,0,0,1,1,0,1,3,0,0,1,0,4,0,1,0,0,1,8,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,4,0,0,3,0,75,0,0,1,0,1,1,1
4413,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
4414,2,1,0,0,26,0,0,0,0,4,2,1,0,0,2,20,0,0,1,0,5,4,0,0,0,0,7,0,1,0,0,0,0,1,39,21,1,0,0,0,3,18,0,0,1,0,0,0,0,0,0,0,0,1,5,1,3,0,0,0,12,0,1,1,0,2,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,5,0,0,0,0,0,0,0
